item_id,season,date,away,home,away_score,home_score,away_logo,home_logo,final_margin,overtime_periods,lead_changes,winner_came_from_behind,max_abs_lead,is_playoff
nba-401469088,2023,2023-03-02 00:00:00+00:00,PHX,CHA,105,91,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,14,0,0,0,16,0
nba-401469089,2023,2023-03-02 00:00:00+00:00,CHI,DET,117,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2,0,0,0,15,0
nba-401469090,2023,2023-03-02 00:30:00+00:00,CLE,BOS,113,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,4,0,1,0,18,0
nba-401469091,2023,2023-03-02 00:30:00+00:00,PHI,MIA,119,96,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,23,0,1,0,23,0
nba-401469092,2023,2023-03-02 00:30:00+00:00,BKN,NY,118,142,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,24,0,0,0,24,0
nba-401469093,2023,2023-03-02 01:00:00+00:00,MEM,HOU,113,99,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,14,0,0,0,17,0
nba-401469094,2023,2023-03-02 01:00:00+00:00,ORL,MIL,117,139,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,22,0,0,0,22,0
nba-401469095,2023,2023-03-02 01:00:00+00:00,LAL,OKC,123,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,6,0,2,0,6,0
nba-401469096,2023,2023-03-02 03:00:00+00:00,NO,POR,121,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,11,0,1,1,11,0
nba-401360745,2022,2022-03-02 00:00:00+00:00,DET,WSH,113,116,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,3,0,2,0,3,0
nba-401360746,2022,2022-03-02 00:30:00+00:00,ATL,BOS,98,107,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,9,0,1,0,14,0
nba-401360747,2022,2022-03-02 00:30:00+00:00,BKN,TOR,108,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1,0,2,1,8,0
nba-401360748,2022,2022-03-02 01:00:00+00:00,LAC,HOU,113,100,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,13,0,2,0,14,0
nba-401360749,2022,2022-03-02 01:00:00+00:00,GS,MIN,114,129,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,15,0,0,0,15,0
nba-401360750,2022,2022-03-02 03:00:00+00:00,DAL,LAL,109,104,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,5,0,2,1,15,0
nba-401591869,2024,2023-10-05 16:00:00+00:00,DAL,MIN,99,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,12,0,0,0,18,0
nba-401657187,2024,2024-05-17 00:30:00+00:00,DEN,MIN,70,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,45,0,0,0,45,1
nba-401474858,2023,2022-10-05 23:00:00+00:00,IND,CHA,122,97,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,25,0,0,0,27,0
nba-401474859,2023,2022-10-05 23:00:00+00:00,CLE,PHI,112,113,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1,0,1,0,5,0
nba-401474860,2023,2022-10-05 23:30:00+00:00,TOR,BOS,125,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,6,1,1,1,18,0
nba-401474861,2023,2022-10-06 00:00:00+00:00,DAL,OKC,98,96,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2,0,2,1,2,0
nba-401474862,2023,2022-10-06 02:00:00+00:00,PHX,LAL,119,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,4,0,1,1,7,0
nba-401584115,2024,2023-11-18 00:00:00+00:00,MIL,CHA,130,99,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,31,0,1,0,31,0
nba-401584116,2024,2023-11-18 00:00:00+00:00,NY,WSH,120,99,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,21,0,0,0,21,0
nba-401584117,2024,2023-11-18 00:30:00+00:00,PHI,ATL,126,116,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,10,0,0,0,10,0
nba-401584118,2024,2023-11-18 00:30:00+00:00,DET,CLE,100,108,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,8,0,0,0,14,0
nba-401584119,2024,2023-11-18 00:30:00+00:00,BOS,TOR,108,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,3,0,1,0,16,0
nba-401584120,2024,2023-11-18 00:30:00+00:00,SAC,SA,129,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,9,0,1,0,9,0
nba-401584121,2024,2023-11-18 01:00:00+00:00,ORL,CHI,103,97,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,6,0,0,0,15,0
nba-401584122,2024,2023-11-18 01:00:00+00:00,DEN,NO,110,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,5,0,0,0,16,0
nba-401584123,2024,2023-11-18 03:00:00+00:00,PHX,UTAH,131,128,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3,0,0,0,3,0
nba-401584124,2024,2023-11-18 03:00:00+00:00,LAL,POR,107,95,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,12,0,0,0,12,0
nba-401584125,2024,2023-11-18 03:30:00+00:00,HOU,LAC,100,106,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,6,0,2,0,6,0
nba-401585739,2024,2024-04-04 23:30:00+00:00,PHI,MIA,109,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,4,0,2,1,10,0
nba-401585740,2024,2024-04-04 23:30:00+00:00,SAC,NY,109,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,11,0,1,0,15,0
nba-401585752,2024,2024-04-04 23:30:00+00:00,ATL,DAL,95,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,14,0,1,0,14,0
nba-401585741,2024,2024-04-05 00:00:00+00:00,GS,HOU,133,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,23,0,0,0,23,0
nba-401585742,2024,2024-04-05 02:00:00+00:00,DEN,LAC,100,102,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2,0,1,0,11,0
nba-401468376,2023,2022-11-18 03:00:00+00:00,BKN,POR,109,107,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2,0,1,0,4,0
nba-401468377,2023,2022-11-18 03:00:00+00:00,SA,SAC,112,130,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,18,0,0,0,18,0
nba-401468378,2023,2022-11-18 03:30:00+00:00,DET,LAC,91,96,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,5,0,1,0,8,0
nba-401469012,2023,2023-02-14 00:00:00+00:00,ATL,CHA,138,144,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,6,0,0,0,13,0
nba-401469013,2023,2023-02-14 00:00:00+00:00,SA,CLE,109,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,8,0,0,0,16,0
nba-401469014,2023,2023-02-14 00:00:00+00:00,UTAH,IND,123,117,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,6,0,1,0,6,0
nba-401469015,2023,2023-02-14 00:00:00+00:00,HOU,PHI,104,123,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,19,0,0,0,19,0
nba-401469016,2023,2023-02-14 00:30:00+00:00,DEN,MIA,112,108,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,4,0,1,0,9,0
nba-401469017,2023,2023-02-14 00:30:00+00:00,BKN,NY,106,124,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,18,0,2,0,18,0
nba-401469018,2023,2023-02-14 01:00:00+00:00,ORL,CHI,100,91,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,9,0,0,0,9,0
nba-401469019,2023,2023-02-14 01:00:00+00:00,NO,OKC,103,100,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,3,0,0,0,9,0
nba-401469020,2023,2023-02-14 01:30:00+00:00,MIN,DAL,124,121,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,3,0,0,0,18,0
nba-401469021,2023,2023-02-14 03:00:00+00:00,WSH,GS,126,135,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,9,0,1,0,13,0
nba-401469022,2023,2023-02-14 03:00:00+00:00,LAL,POR,115,127,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,12,0,0,0,22,0
nba-401585155,2024,2024-01-11 19:00:00+00:00,BKN,CLE,102,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,9,0,0,0,20,0
nba-401585156,2024,2024-01-12 00:30:00+00:00,BOS,MIL,102,135,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,33,0,0,0,41,0
nba-401585157,2024,2024-01-12 01:00:00+00:00,POR,OKC,77,139,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,62,0,0,0,62,0
nba-401585158,2024,2024-01-12 01:30:00+00:00,NY,DAL,124,128,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,4,0,0,0,19,0
nba-401585159,2024,2024-01-12 03:00:00+00:00,PHX,LAL,127,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,18,0,0,0,27,0
nba-401360675,2022,2022-02-13 19:00:00+00:00,ATL,BOS,95,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,10,0,1,0,11,0
nba-401360676,2022,2022-02-13 20:00:00+00:00,MIN,IND,129,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,9,0,1,0,12,0
nba-401360289,2022,2021-12-22 00:30:00+00:00,IND,MIA,96,125,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,29,0,0,0,29,0
nba-401360290,2022,2021-12-22 00:30:00+00:00,DET,NY,91,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,14,0,0,0,14,0
nba-401360291,2022,2021-12-22 01:00:00+00:00,POR,NO,97,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,14,0,0,0,14,0
nba-401360292,2022,2021-12-22 01:30:00+00:00,MIN,DAL,102,114,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,12,0,1,0,12,0
nba-401360293,2022,2021-12-22 03:00:00+00:00,PHX,LAL,108,90,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,18,0,1,0,18,0
nba-401468670,2023,2022-12-29 00:00:00+00:00,ORL,DET,101,121,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,20,0,0,0,20,0
nba-401468671,2023,2022-12-29 00:00:00+00:00,PHX,WSH,102,127,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,25,0,0,0,25,0
nba-401468672,2023,2022-12-29 00:30:00+00:00,BKN,ATL,108,107,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1,0,2,0,7,0
nba-401468673,2023,2022-12-29 00:30:00+00:00,LAL,MIA,98,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,14,0,0,0,17,0
nba-401468674,2023,2022-12-29 01:00:00+00:00,MIL,CHI,113,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,6,1,3,1,6,0
nba-401468675,2023,2022-12-29 01:00:00+00:00,MIN,NO,118,119,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,1,0,1,1,6,0
nba-401468676,2023,2022-12-29 03:00:00+00:00,UTAH,GS,107,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,5,0,1,1,10,0
nba-401468677,2023,2022-12-29 03:00:00+00:00,DEN,SAC,126,127,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,1,0,1,1,16,0
nba-401585049,2024,2023-12-29 00:30:00+00:00,DET,BOS,122,128,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,6,1,1,0,19,0
nba-401585050,2024,2023-12-29 01:00:00+00:00,IND,CHI,120,104,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,16,0,0,0,16,0
nba-401585051,2024,2023-12-29 01:00:00+00:00,DAL,MIN,110,118,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,8,0,0,0,11,0
nba-401585052,2024,2023-12-29 01:00:00+00:00,UTAH,NO,105,112,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,7,0,0,0,8,0
nba-401585053,2024,2023-12-29 02:00:00+00:00,MEM,DEN,105,142,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,37,0,0,0,37,0
nba-401585054,2024,2023-12-29 03:00:00+00:00,MIA,GS,114,102,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,12,0,1,0,15,0
nba-401585055,2024,2023-12-29 03:00:00+00:00,SA,POR,118,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,13,0,0,0,24,0
nba-401585056,2024,2023-12-29 03:30:00+00:00,CHA,LAL,112,133,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,21,0,1,0,21,0
nba-401468258,2023,2022-11-01 23:30:00+00:00,CHI,BKN,108,99,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,9,0,1,1,9,0
nba-401468259,2023,2022-11-01 23:30:00+00:00,GS,MIA,109,116,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,7,0,2,1,9,0
nba-401468260,2023,2022-11-02 00:00:00+00:00,ORL,OKC,108,116,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,8,0,2,1,8,0
nba-401468261,2023,2022-11-02 02:00:00+00:00,MIN,PHX,107,116,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,9,0,0,0,11,0
nba-401585799,2024,2024-04-12 23:00:00+00:00,ORL,PHI,113,125,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,12,0,0,0,13,0
nba-401585800,2024,2024-04-12 23:00:00+00:00,CHI,WSH,129,127,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2,0,1,0,7,0
nba-401585801,2024,2024-04-12 23:30:00+00:00,CHA,BOS,98,131,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,33,0,0,0,33,0
nba-401585802,2024,2024-04-12 23:30:00+00:00,IND,CLE,120,129,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,9,0,0,0,11,0
nba-401585803,2024,2024-04-12 23:30:00+00:00,BKN,NY,107,111,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,4,0,1,0,16,0
nba-401585804,2024,2024-04-13 00:00:00+00:00,TOR,MIA,103,125,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,22,0,0,0,22,0
nba-401585805,2024,2024-04-13 00:00:00+00:00,LAL,MEM,123,120,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,3,0,0,0,8,0
nba-401585806,2024,2024-04-13 00:00:00+00:00,ATL,MIN,106,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,3,0,1,0,9,0
nba-401585807,2024,2024-04-13 00:00:00+00:00,MIL,OKC,107,125,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,18,0,0,0,18,0
nba-401585808,2024,2024-04-13 00:00:00+00:00,DEN,SA,120,121,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,1,0,2,1,18,0
nba-401585809,2024,2024-04-13 00:30:00+00:00,DET,DAL,107,89,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,18,0,0,0,18,0
nba-401585810,2024,2024-04-13 02:00:00+00:00,NO,GS,114,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,5,0,1,0,14,0
nba-401585811,2024,2024-04-13 02:00:00+00:00,HOU,POR,116,107,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,9,0,1,0,14,0
nba-401585812,2024,2024-04-13 02:30:00+00:00,UTAH,LAC,110,109,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1,0,1,0,11,0
nba-401585813,2024,2024-04-13 02:30:00+00:00,PHX,SAC,108,107,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,1,0,1,1,9,0
nba-401584743,2024,2023-11-01 23:00:00+00:00,POR,DET,110,101,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,9,0,1,1,12,0
nba-401584744,2024,2023-11-01 23:00:00+00:00,MIL,TOR,111,130,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,19,0,0,0,22,0
nba-401584745,2024,2023-11-01 23:30:00+00:00,WSH,ATL,121,130,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,9,0,1,0,17,0
nba-401584746,2024,2023-11-01 23:30:00+00:00,IND,BOS,104,155,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,51,0,0,0,51,0
nba-401584747,2024,2023-11-01 23:30:00+00:00,BKN,MIA,109,105,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,4,0,1,1,10,0
nba-401584748,2024,2023-11-01 23:30:00+00:00,CLE,NY,95,89,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,6,0,2,0,8,0
nba-401584749,2024,2023-11-01 23:30:00+00:00,NO,OKC,110,106,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,4,0,1,0,19,0
nba-401584750,2024,2023-11-02 00:00:00+00:00,CHA,HOU,119,128,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,9,0,0,0,12,0
nba-401584751,2024,2023-11-02 00:00:00+00:00,DEN,MIN,89,110,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,21,0,0,0,21,0
nba-401584752,2024,2023-11-02 00:30:00+00:00,CHI,DAL,105,114,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,9,0,2,1,9,0
nba-401584753,2024,2023-11-02 01:00:00+00:00,MEM,UTAH,109,133,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,24,0,0,0,33,0
nba-401584754,2024,2023-11-02 02:00:00+00:00,SAC,GS,101,102,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,1,0,3,1,5,0
nba-401584755,2024,2023-11-02 02:00:00+00:00,LAC,LAL,125,130,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,5,1,1,0,13,0
nba-401360615,2022,2022-02-05 22:00:00+00:00,MEM,ORL,135,115,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,20,0,0,0,27,0
nba-401360616,2022,2022-02-06 00:00:00+00:00,MIA,CHA,104,86,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,18,0,2,0,22,0
nba-401360617,2022,2022-02-06 00:00:00+00:00,PHX,WSH,95,80,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,15,0,0,0,34,0
